Effective Bankroll,Bankroll (w/ Current Stake),Date Placed,Player/Team,Line,Probability,Factor,Stake,Win,Date Settled,Realized Profit,Bet Slip,Factor,,,,,,,,
3.040796676,3.040796676,2025-07-18 15:00,Adam Walton,220,0.32032,0.022732,0.06912339003,0,2025-07-19 5:00,-0.06912339003,,0.011366,,,0.3125,0.32032,-0.00782,,,
3.280037436,3.280037436,2025-07-19 14:15,Aleksandar Kovacevic,250,0.289665,0.010934,0.03586392932,0,2025-07-20 8:00,-0.03586392932,,0.005467,,,0.2857142857,0.289665,-0.003950714286,,,
3.280037436,3.280037436,2025-07-19 14:15,Terence Atmane,190,0.3983,0.16322,0.5353677102,1,2025-07-21 20:00,1.017198649,,0.08161,,,0.3448275862,0.3983,-0.05347241379,,,
2.708805796,3.244173506,2025-07-20 13:45,Hugo Gaston,-165,0.691512,0.22,0.5959372751,0,2025-07-21 20:00,-0.5959372751,,0.11,,,0.6226415094,0.691512,-0.06887049057,,,
2.708805796,3.244173506,2025-07-20 13:45,Francisco Comesana,-425,0.82808,0.18563,0.5028356199,1,2025-07-21 20:00,0.1183142635,,0.092815,,,0.8095238095,0.82808,-0.01855619048,,,
2.708805796,3.244173506,2025-07-20 13:45,Joel Schwaerzler,215,0.339784,0.136316,0.3692535709,0,2025-07-21 20:00,-0.3692535709,,0.068158,,,0.3174603175,0.339784,-0.02232368254,,,
2.708805796,3.244173506,2025-07-20 13:45,Ignacio Buse,-104,0.544164,0.13445,0.3641989393,0,2025-07-22 18:00,-0.3641989393,,0.067225,,,0.5098039216,0.544164,-0.03436007843,,,
2.708805796,3.244173506,2025-07-20 13:45,Quentin Halys,-110,0.552005,0.113348,0.3070377194,0,2025-07-22 18:00,-0.3070377194,,0.056674,,,0.5238095238,0.552005,-0.02819547619,,,
2.708805796,3.244173506,2025-07-20 13:45,Tomas Martin Etcheverry,-114,0.546596,0.056724,0.1536543,0,2025-07-22 18:00,-0.1536543,,0.028362,,,0.5327102804,0.546596,-0.01388571963,,,
2.708805796,3.244173506,2025-07-20 13:45,Alexander Shevchenko,-130,0.574628,0.04129,0.1118465913,1,2025-07-21 20:00,0.08603583947,,0.020645,,,0.5652173913,0.574628,-0.009410608696,,,
2.708805796,3.244173506,2025-07-20 13:45,Jaume Munar,106,0.495857,0.038648,0.1046899264,1,2025-07-22 18:00,0.110971322,,0.019324,,,0.4854368932,0.495857,-0.0104201068,,,
2.708805796,3.244173506,2025-07-20 13:45,Fabian Marozsan,-152,0.606213,0.014602,0.03955398223,1,2025-07-21 20:00,0.02602235673,,0.007301,,,0.6031746032,0.606213,-0.003038396825,,,
0.1597978715,3.244173506,2025-07-21 10:15,Yibing Wu,200,0.381304,0.14301,0.02285269361,1,2025-07-22 18:00,0.04570538721,,0.071505,,,0.3333333333,0.381304,-0.04797066667,,,
0.1597978715,3.244173506,2025-07-21 10:15,Arthur Rinderknech,-200,0.685466,0.11107,0.01774874959,1,2025-07-21 20:00,0.008874374795,,0.055535,,,0.6666666667,0.685466,-0.01879933333,,,
0.1597978715,3.244173506,2025-07-21 10:15,Miomir Kecmanovic,-235,0.714894,0.088348,0.01411782235,0,2025-07-22 18:00,-0.01411782235,,0.044174,,,0.7014925373,0.714894,-0.01340146269,,,
0.1597978715,3.244173506,2025-07-21 10:15,Reily Opelka,-275,0.739449,0.04511,0.007208481984,1,2025-07-21 20:00,0.002621266176,,0.022555,,,0.7333333333,0.739449,-0.006115666667,,,
0.1597978715,3.244173506,2025-07-21 10:15,Alvaro Guillen Meza,180,0.366544,0.028782,0.004599302338,0,2025-07-21 20:00,-0.004599302338,,0.014391,,,0.3571428571,0.366544,-0.009401142857,,,
0.1597978715,3.244173506,2025-07-21 10:15,Colton Smith,160,0.387491,0.009192,0.001468862035,0,2025-07-21 20:00,-0.001468862035,,0.004596,,,0.3846153846,0.387491,-0.002875615385,,,
2.565429845,3.531981246,2025-07-22 8:30,Arthur Rinderknech,-235,0.720005,0.12401,0.3181389551,1,2025-07-23 12:00,0.1353782788,,0.062005,,,0.7014925373,0.720005,-0.01851246269,,,
2.565429845,3.531981246,2025-07-22 8:30,Alexander Shevchenko,125,0.451162,0.024144,0.06193973818,1,2025-07-23 12:00,0.07742467272,,0.012072,,,0.4444444444,0.451162,-0.006717555556,,,
2.565429845,3.531981246,2025-07-22 8:30,Reilly Opelka,265,0.274969,0.00274,0.007029277775,0,2025-07-23 18:00,-0.007029277775,,0.00137,,,0.2739726027,0.274969,-0.0009963972603,,,
2.462541203,2.849649174,2025-07-22 22:30,Mariano Navone,-185,0.665875,0.095188,0.234404372,0,2025-07-23 12:10,-0.234404372,,0.047594,,,0.649122807,0.665875,-0.01675219298,,,
2.462541203,2.849649174,2025-07-22 22:30,Francisco Comesana,-210,0.688477,0.068298,0.1681866391,0,2025-07-23 12:00,-0.1681866391,,0.034149,,,0.6774193548,0.688477,-0.01105764516,,,
2.462541203,2.849649174,2025-07-22 22:30,Jan Lennard Struff,-225,0.705583,0.085984,0.2117391428,1,2025-07-23 12:00,0.09410628569,,0.042992,,,0.6923076923,0.705583,-0.01327530769,,,
2.462541203,2.849649174,2025-07-22 22:30,Yibing Wu,110,0.488363,0.046302,0.1140205828,1,2025-07-23 18:00,0.1254226411,,0.023151,,,0.4761904762,0.488363,-0.01217252381,,,
2.462541203,2.849649174,2025-07-22 22:30,Bu Yunchaokete,500,0.179175,0.029928,0.07369893313,0,2025-07-23 18:00,-0.07369893313,,0.014964,,,0.1666666667,0.179175,-0.01250833333,,,
2.559218607,2.7539674,2025-07-23 12:15,Jaume Munar,118,0.467517,0.032522,0.08323090752,0,2025-07-23 20:55,-0.08323090752,,0.016261,,,0.4587155963,0.467517,-0.00880140367,,,
2.715430923,2.79866183,2025-07-23 19:30,Pablo Llamas Ruiz,-125,0.576185,0.092394,0.2508895247,N/A,2025-07-24 12:30,0,,0.046197,,,0.5555555556,0.576185,-0.02062944444,,,
2.715430923,2.79866183,2025-07-23 19:30,Alexander Shevchenko,240,0.309217,0.04256,0.1155687401,0,2025-07-24 17:30,-0.1155687401,,0.02128,,,0.2941176471,0.309217,-0.01509935294,,,
2.715430923,2.79866183,2025-07-23 19:30,Arthur Cazaux,133,0.429339,0.065776,0.1786101844,1,2025-07-24 12:30,0.2375515452,,0.032888,,,0.4291845494,0.429339,-0.0001544506438,,,
2.715430923,2.79866183,2025-07-23 19:30,Yibing Wu,270,0.288921,0.0504,0.1368577185,0,2025-07-24 12:30,-0.1368577185,,0.0252,,,0.2702702703,0.288921,-0.01865072973,,,
2.715430923,2.79866183,2025-07-23 19:30,Corentin Moutet,-225,0.709513,0.111264,0.3021297062,1,2025-07-24 17:30,0.1342798694,,0.055632,,,0.6923076923,0.709513,-0.01720530769,,,
2.398426303,2.81612475,2025-07-24 12:35,Titouan Droguet,-120,0.571333,0.113546,0.272331713,0,2025-07-24 17:30,-0.272331713,,0.056773,,,0.5454545455,0.571333,-0.02587845455,,,
2.398426303,2.81612475,2025-07-24 12:35,Matteo Arnaldi,400,0.21616,0.049812,0.119470411,0,2025-07-24 22:15,-0.119470411,,0.024906,,,0.2,0.21616,-0.01616,,,
2.398426303,2.81612475,2025-07-24 12:35,Alejandro Davidovich Fokina 	,-140,0.593572,0.048894,0.1172686557,1,2025-07-24 17:30,0.08376332548,,0.024447,,,0.5833333333,0.593572,-0.01023866667,,,
2.52679708,2.646267491,2025-07-24 20:40,Corentin Moutet,310,0.262721,0.04978,0.1257839587,1,2025-07-25 18:30,0.3899302718,,0.02489,,,0.243902439,0.262721,-0.01881856098,,,
2.401013122,2.52679708,2025-07-24 22:30,Botic Van De Zandschulp,260,0.291956,0.039262,0.09426857718,0,2025-07-25 14:30,-0.09426857718,,0.019631,,,0.2777777778,0.291956,-0.01417822222,,,
2.822458775,2.822458775,2025-07-26 11:00,Carlos Taberner,195,0.357325,0.055124,0.1555852175,0,2025-07-26 17:00,-0.1555852175,,0.027562,,,0.3389830508,0.357325,-0.01834194915,,,
2.822458775,2.822458775,2025-07-26 11:00,Alejandro Davidovich Fokina,240,0.333267,0.110774,0.3126550483,1,2025-07-27 1:00,0.750372116,,0.055387,,,0.2941176471,0.333267,-0.03914935294,,,
3.417245674,3.417245674,2025-07-27 10:15,Liam Draxl,-175,0.652186,0.086934,0.2970748354,0,2025-07-28 21:45,-0.2970748354,,0.043467,,,0.6363636364,0.652186,-0.01582236364,,,
3.417245674,3.417245674,2025-07-27 10:15,Mackenzie Mcdonald,-182,0.657101,0.065948,0.2253605177,1,2025-07-28 17:00,0.1238244603,,0.032974,,,0.6453900709,0.657101,-0.01171092908,,,
3.417245674,3.417245674,2025-07-27 10:15,Francisco Comesana,-172,0.641718,0.050856,0.173787446,1,2025-07-28 17:00,0.1010392128,,0.025428,,,0.6323529412,0.641718,-0.009365058824,,,
2.721022875,3.417245674,2025-07-28 10:25,Chun Hsin Tseng,126,0.446148,0.013156,0.03579777694,0,2025-07-28 17:00,-0.03579777694,,0.006578,,,0.4424778761,0.446148,-0.003670123894,,,
2.721022875,3.417245674,2025-07-28 10:25,Marcos Giron,-225,0.696007,0.024028,0.06538073763,0,2025-07-28 17:00,-0.06538073763,,0.012014,,,0.6923076923,0.696007,-0.003699307692,,,
2.721022875,3.417245674,2025-07-28 10:25,Tristan Schoolkate,330,0.243232,0.027814,0.07568253023,1,2025-07-28 17:00,0.2497523498,,0.013907,,,0.2325581395,0.243232,-0.01067386047,,,
3.493608346,3.790683182,2025-07-28 18:00,Tomas Martin Etcheverry,180,0.385916,0.089108,0.3113084525,1,2025-07-29 23:00,0.5603552146,,0.044554,,,0.3571428571,0.385916,-0.02877314286,,,
3.493608346,3.790683182,2025-07-28 18:00,Emilio Nava,250,0.312198,0.073806,0.2578492576,N/A,2025-07-29 14:00,0,,0.036903,,,0.2857142857,0.312198,-0.02648371429,,,
3.493608346,3.790683182,2025-07-28 18:00,Learner Tien,156,0.403055,0.04049,0.1414562019,1,2025-07-29 23:00,0.220671675,,0.020245,,,0.390625,0.403055,-0.01243,,,
3.493608346,3.790683182,2025-07-28 18:00,Giovanni Mpetshi Perricard,160,0.394305,0.031246,0.1091612864,0,2025-07-29 14:00,-0.1091612864,,0.015623,,,0.3846153846,0.394305,-0.009689615385,,,
3.493608346,3.790683182,2025-07-28 18:00,Reily Opelka,138,0.425035,0.01665,0.05816857897,1,2025-07-29 23:00,0.08027263898,,0.008325,,,0.4201680672,0.425035,-0.004866932773,,,
3.493608346,3.790683182,2025-07-28 18:00,Miomir Kecmanovic,-190,0.657155,0.011406,0.0398480968,0,2025-07-29 23:00,-0.0398480968,,0.005703,,,0.6551724138,0.657155,-0.001982586207,,,
3.493608346,3.790683182,2025-07-28 18:00,Facundo Bagnis,550,0.157976,0.009684,0.03383210323,0,2025-07-29 23:00,-0.03383210323,,0.004842,,,0.1538461538,0.157976,-0.004129846154,,,
3.493608346,3.790683182,2025-07-28 18:00,Juan Pablo Ficovich,800,0.115386,0.009544,0.03334299806,0,2025-07-29 23:00,-0.03334299806,,0.004772,,,0.1111111111,0.115386,-0.004274888889,,,
3.493608346,3.790683182,2025-07-28 18:00,Adam Walton,800,0.112611,0.003348,0.01169660074,0,2025-07-29 23:00,-0.01169660074,,0.001674,,,0.1111111111,0.112611,-0.001499888889,,,
2.754794028,3.38444706,2025-07-29 14:10,Bu Yunchaokete,105,0.50879,0.081338,0.2240694366,0,2025-07-30 23:00,-0.2240694366,,0.040669,,,0.487804878,0.50879,-0.02098512195,,,
2.754794028,3.38444706,2025-07-29 14:10,Aleksandar Vukic,235,0.319051,0.058164,0.1602298398,1,2025-07-30 23:00,0.3765401236,,0.029082,,,0.2985074627,0.319051,-0.02054353731,,,
2.754794028,3.38444706,2025-07-29 14:10,Flavio Cobolli,-400,0.804297,0.042574,0.1172826009,1,2025-07-30 23:00,0.02932065023,,0.021287,,,0.8,0.804297,-0.004297,,,
2.754794028,3.38444706,2025-07-29 14:10,Tristan Boyer,600,0.161063,0.042222,0.1163129134,0,2025-07-30 23:00,-0.1163129134,,0.021111,,,0.1428571429,0.161063,-0.01820585714,,,
2.754794028,3.38444706,2025-07-29 14:10,Lorenzo Musetti,-290,0.748512,0.038044,0.104803384,1,2025-07-29 23:00,0.03613909793,,0.019022,,,0.7435897436,0.748512,-0.00492225641,,,
2.754794028,3.38444706,2025-07-29 14:10,Hugo Gaston,700,0.137109,0.027474,0.07568521112,0,2025-07-30 23:00,-0.07568521112,,0.013737,,,0.125,0.137109,-0.012109,,,
2.754794028,3.38444706,2025-07-29 14:10,Francisco Comesana,1100,0.09326,0.021502,0.05923358118,0,2025-07-30 23:00,-0.05923358118,,0.010751,,,0.08333333333,0.09326,-0.009926666667,,,
2.754794028,3.38444706,2025-07-29 14:10,Christopher Oconnell,220,0.318185,0.01639,0.04515107411,1,2025-07-30 23:00,0.09933236305,,0.008195,,,0.3125,0.318185,-0.005685,,,
2.754794028,3.38444706,2025-07-29 14:10,Dalibor Svrcina,850,0.109695,0.009822,0.02705758694,0,2025-07-29 23:00,-0.02705758694,,0.004911,,,0.1052631579,0.109695,-0.004431842105,,,
3.338143643,4.136108301,2025-07-30 11:45,Tomas Martin Etcheverry,182,0.376806,0.06863,0.2290967983,0,2025-07-31 16:00,-0.2290967983,,0.034315,,,0.3546099291,0.376806,-0.02219607092,,,
3.338143643,4.136108301,2025-07-30 11:45,Emilio Nava,310,0.265019,0.055746,0.1860881555,0,2025-07-31 16:00,-0.1860881555,,0.027873,,,0.243902439,0.265019,-0.02111656098,,,
3.750815341,3.750815341,2025-07-31 18:15,Ben Shelton,-225,0.70267,0.067328,0.2525348953,1,2025-08-01 23:00,0.1122377312,,0.033664,,,0.6923076923,0.70267,-0.01036230769,,,
3.750815341,3.750815341,2025-07-31 18:15,Jiri Lehecka,-150,0.608494,0.042444,0.1591996064,1,2025-08-01 15:00,0.1061330709,,0.021222,,,0.6,0.608494,-0.008494,,,
3.750815341,3.750815341,2025-07-31 18:15,Gabriel Diallo,260,0.28212,0.012016,0.04506979714,0,2025-08-01 23:00,-0.04506979714,,0.006008,,,0.2777777778,0.28212,-0.004342222222,,,
3.750815341,3.750815341,2025-07-31 18:15,Christopher Oconnell,850,0.105629,0.000816,0.003060665319,N/A,2025-08-01 23:00,0,,0.000408,,,0.1052631579,0.105629,-0.0003658421053,,,
3.556283055,3.856948412,2025-08-01 18:35,Alexei Popyrin,205,0.354326,0.078646,0.2796874371,1,2025-08-02 23:00,0.5733592461,,0.039323,,,0.3278688525,0.354326,-0.02645714754,,,
3.556283055,3.856948412,2025-08-01 18:35,Francisco Cerundolo,225,0.3225,0.042646,0.1516612471,N/A,2025-08-02 23:00,0,,0.021323,,,0.3076923077,0.3225,-0.01480769231,,,
3.556283055,3.856948412,2025-08-01 18:35,Learner Tien,-105,0.516368,0.01704,0.06059906325,0,2025-08-02 23:00,-0.06059906325,,0.00852,,,0.512195122,0.516368,-0.004172878049,,,
3.432168599,3.924116346,2025-08-02 11:00,Andrey Rublev,114,0.480302,0.048814,0.167537878,1,2025-08-04 2:00,0.1909931809,,0.024407,,,0.4672897196,0.480302,-0.01301228037,,,
3.432168599,3.924116346,2025-08-02 11:00,Jiri Lehecka,205,0.338573,0.03182,0.1092116048,0,2025-08-04 2:00,-0.1092116048,,0.01591,,,0.3278688525,0.338573,-0.01070414754,,,
3.432168599,3.924116346,2025-08-02 11:00,Flavio Cobolli,215,0.325397,0.02323,0.07972927655,0,2025-08-04 2:00,-0.07972927655,,0.011615,,,0.3174603175,0.325397,-0.00793668254,,,
4.08039777,4.436876529,2025-08-03 11:00,Alexei Popyrin,270,0.285732,0.04236,0.1728456495,0,2025-08-04 23:00,-0.1728456495,,0.02118,,,0.2702702703,0.285732,-0.01546172973,,,
4.08039777,4.436876529,2025-08-03 11:00,Alex Michelsen,182,0.364174,0.029604,0.1207960956,0,2025-08-04 23:00,-0.1207960956,,0.014802,,,0.3546099291,0.364174,-0.009564070922,,,
4.145287084,4.438928829,2025-08-04 10:50,Andrey Rublev,176,0.368908,0.020666,0.08566650287,0,2025-08-05 22:00,-0.08566650287,,0.010333,,,0.3623188406,0.368908,-0.00658915942,,,
4.059620581,4.145287084,2025-08-05 11:00,Karen Khachanov,215,0.328174,0.031394,0.1274477285,1,2025-08-06 22:10,0.2740126163,,0.015697,,,0.3174603175,0.328174,-0.01071368254,,,
3.932172852,4.059620581,2025-08-06 15:00,Nishesh Basavareddy,130,0.509924,0.22,0.8650780275,N/A,2025-08-08 10:00,0,,0.11,,,0.4347826087,0.509924,-0.0751413913,,,
3.932172852,4.059620581,2025-08-06 15:00,Damir Dzumhur,136,0.434498,0.035444,0.1393719346,1,2025-08-08 23:30,0.189545831,,0.017722,,,0.4237288136,0.434498,-0.01076918644,,,
3.932172852,4.059620581,2025-08-06 15:00,Nuno Borges,-182,0.654795,0.051738,0.203442759,0,2025-08-07 15:15,-0.203442759,,0.025869,,,0.6453900709,0.654795,-0.009404929078,,,
3.932172852,4.059620581,2025-08-06 15:00,Roman Safiullin,-194,0.667714,0.045018,0.1770185575,1,2025-08-07 15:15,0.09124667911,,0.022509,,,0.6598639456,0.667714,-0.007850054422,,,
2.948721919,4.333633197,2025-08-06 22:30,Matteo Arnaldi,-200,0.678184,0.069016,0.2035089919,0,2025-08-07 15:15,-0.2035089919,,0.034508,,,0.6666666667,0.678184,-0.01151733333,,,
2.948721919,4.333633197,2025-08-06 22:30,Hamad Medjedovic,-110,0.539534,0.065986,0.1945743645,1,2025-08-08 19:20,0.1768857859,,0.032993,,,0.5238095238,0.539534,-0.01572447619,,,
2.948721919,4.333633197,2025-08-06 22:30,Sebastian Baez,185,0.358852,0.024532,0.07233804611,1,2025-08-07 23:50,0.1338253853,,0.012266,,,0.350877193,0.358852,-0.007974807018,,,
2.948721919,4.333633197,2025-08-06 22:30,Miomir Kecmanovic,-130,0.566448,0.005652,0.01666617628,0,2025-08-08 19:20,-0.01666617628,,0.002826,,,0.5652173913,0.566448,-0.001230608696,,,
2.729899576,4.017928125,2025-08-07 15:30,Alexander Blockx,136,0.462033,0.132326,0.3612366913,1,2025-08-08 15:50,0.4912819002,,0.066163,,,0.4237288136,0.462033,-0.03830418644,,,
2.729899576,4.017928125,2025-08-07 15:30,Adrian Mannarino,-146,0.620293,0.130822,0.3571309224,1,2025-08-07 18:00,0.2446102208,,0.065411,,,0.593495935,0.620293,-0.02679706504,,,
2.729899576,4.017928125,2025-08-07 15:30,Emilio Nava,-200,0.680561,0.082534,0.2253095316,1,2025-08-08 15:50,0.1126547658,,0.041267,,,0.6666666667,0.680561,-0.01389433333,,,
2.729899576,4.017928125,2025-08-07 15:30,Adam Walton,-116,0.550331,0.056856,0.1552111703,1,2025-08-08 19:20,0.133802733,,0.028428,,,0.537037037,0.550331,-0.01329396296,,,
2.729899576,4.017928125,2025-08-07 15:30,Thiago Agustin Tirante,-178,0.64361,0.018274,0.04988618486,0,2025-08-08 15:50,-0.04988618486,,0.009137,,,0.6402877698,0.64361,-0.003322230216,,,
2.729899576,4.017928125,2025-08-07 15:30,Camilo Ugo Carabelli,150,0.402927,0.009652,0.02634899071,1,2025-08-08 15:50,0.03952348607,,0.004826,,,0.4,0.402927,-0.002927,,,
3.227758687,4.396363731,2025-08-08 11:05,Aleksandar Vukic,-125,0.569019,0.060574,0.1955182547,0,2025-08-08 23:30,-0.1955182547,,0.030287,,,0.5555555556,0.569019,-0.01346344444,,,
3.227758687,4.396363731,2025-08-08 11:05,Pedro Martinez,770,0.126663,0.026464,0.0854194059,0,2025-08-09 23:30,-0.0854194059,,0.013232,,,0.1149425287,0.126663,-0.01172047126,,,
3.227758687,4.396363731,2025-08-08 11:05,Coleman Wong,188,0.352868,0.017286,0.05579503667,0,2025-08-09 23:30,-0.05579503667,,0.008643,,,0.3472222222,0.352868,-0.005645777778,,,
3.227758687,4.396363731,2025-08-08 11:05,Roberto Carballes Baena,410,0.198291,0.0055,0.01775267278,0,2025-08-09 23:30,-0.01775267278,,0.00275,,,0.1960784314,0.198291,-0.002212568627,,,
5.119020502,5.277987618,2025-08-09 8:45,Emilio Nava,500,0.184543,0.042904,0.2196264556,0,2025-08-09 23:30,-0.2196264556,,0.021452,,,0.1666666667,0.184543,-0.01787633333,,,
4.899394047,4.899394047,2025-08-10 9:00,Learner Tien,160,0.400512,0.051518,0.2524069825,0,2025-08-10 23:30,-0.2524069825,,0.025759,,,0.3846153846,0.400512,-0.01589661538,,,
4.899394047,4.899394047,2025-08-10 9:00,Alexander Blockx,240,0.312209,0.05114,0.2505550115,0,2025-08-10 23:30,-0.2505550115,,0.02557,,,0.2941176471,0.312209,-0.01809135294,,,
4.899394047,4.899394047,2025-08-10 9:00,Nishesh Basavareddy,575,0.160055,0.02532,0.1240526573,0,2025-08-10 23:30,-0.1240526573,,0.01266,,,0.1481481481,0.160055,-0.01190685185,,,
4.899394047,4.899394047,2025-08-10 9:00,Luca Nardi,300,0.25771,0.020488,0.1003787852,1,2025-08-10 23:30,0.3011363557,,0.010244,,,0.25,0.25771,-0.00771,,,
4.899394047,4.899394047,2025-08-10 9:00,Damir Dzumhur,1700,0.058454,0.006116,0.02996469399,0,2025-08-10 23:30,-0.02996469399,,0.003058,,,0.05555555556,0.058454,-0.002898444444,,,
4.543551057,4.543551057,2025-08-11 9:40,Jenson Brooksby,230,0.321361,0.05253,0.238672737,0,2025-08-12 23:30,-0.238672737,,0.026265,,,0.303030303,0.321361,-0.01833069697,,,
4.543551057,4.543551057,2025-08-11 9:40,Gabriel Diallo,2200,0.0513,0.01633,0.07419618876,0,2025-08-11 23:30,-0.07419618876,,0.008165,,,0.04347826087,0.0513,-0.00782173913,,,
4.543551057,4.543551057,2025-08-11 9:40,Francisco Comesana,176,0.36682,0.014076,0.06395502468,1,2025-08-12 23:30,0.1125608434,,0.007038,,,0.3623188406,0.36682,-0.00450115942,,,
4.543551057,4.543551057,2025-08-11 9:40,Adrian Mannarino,300,0.252856,0.007594,0.03450372673,1,2025-08-11 23:30,0.1035111802,,0.003797,,,0.25,0.252856,-0.002856,,,
4.543551057,4.543551057,2025-08-11 9:40,Hamad Medjedovic,600,0.144259,0.003262,0.01482106355,0,2025-08-12 23:30,-0.01482106355,,0.001631,,,0.1428571429,0.144259,-0.001401857143,,,
4.543551057,4.543551057,2025-08-11 9:40,Joao Fonseca,-325,0.767078,0.020106,0.09135263755,0,2025-08-11 23:30,-0.09135263755,,0.010053,,,0.7647058824,0.767078,-0.002372117647,,,
4.164064586,4.481513411,2025-08-12 12:45,Terence Atmane,750,0.130276,0.028626,0.1192005128,1,2025-08-13 22:10,0.8940038462,,0.014313,,,0.1176470588,0.130276,-0.01262894118,,,
4.221379941,4.340580454,2025-08-13 8:45,Adrian Mannarino,1650,0.071019,0.029404,0.1241254558,0,2025-08-13 22:10,-0.1241254558,,0.014702,,,0.05714285714,0.071019,-0.01387614286,,,
4.221379941,4.340580454,2025-08-13 8:45,Francisco Comesana,350,0.231982,0.025006,0.1055598268,0,2025-08-13 22:10,-0.1055598268,,0.012503,,,0.2222222222,0.231982,-0.009759777778,,,
4.221379941,4.340580454,2025-08-13 8:45,Luca Nardi,1160,0.087212,0.016992,0.07172968796,0,2025-08-13 22:10,-0.07172968796,,0.008496,,,0.07936507937,0.087212,-0.007846920635,,,
4.933169329,4.933169329,2025-08-14 8:45,Felix Auger Aliassime,720,0.125897,0.00956,0.04716109879,0,2025-08-14 22:10,-0.04716109879,,0.00478,,,0.1219512195,0.125897,-0.003945780488,,,
4.886008231,4.886008231,2025-08-17 9:30,Hugo Gaston,210,0.335144,0.03709,0.1812220453,0,2025-08-18 21:00,-0.1812220453,,0.018545,,,0.3225806452,0.335144,-0.01256335484,,,
4.886008231,4.886008231,2025-08-17 9:30,Adam Walton,-135,0.57657,0.009874,0.04824444527,0,2025-08-17 20:00,-0.04824444527,,0.004937,,,0.5744680851,0.57657,-0.002101914894,,,
4.65654174,4.837763785,2025-08-18 9:45,Alexander Vukic,-250,0.774175,0.22,1.024439183,0,2025-08-18 21:00,-1.024439183,,0.11,,,0.7142857143,0.774175,-0.05988928571,,,
4.65654174,4.837763785,2025-08-18 9:45,Mariano Navone,-250,0.751517,0.22,1.024439183,1,2025-08-18 21:00,0.4097756731,,0.11,,,0.7142857143,0.751517,-0.03723128571,,,
4.65654174,4.837763785,2025-08-18 9:45,Nishesh Basavareddy,-250,0.736783,0.152372,0.709526578,1,2025-08-18 21:00,0.2838106312,,0.076186,,,0.7142857143,0.736783,-0.02249728571,,,
4.65654174,4.837763785,2025-08-18 9:45,Bu Yunchaokete,215,0.337665,0.05741,0.2673320613,1,2025-08-20 1:00,0.5747639318,,0.028705,,,0.3174603175,0.337665,-0.02020468254,,,
4.65654174,4.837763785,2025-08-18 9:45,Vit Kopriva,225,0.32101,0.03725,0.1734561798,0,2025-08-18 21:00,-0.1734561798,,0.018625,,,0.3076923077,0.32101,-0.01331769231,,,
3.88490062,4.152232682,2025-08-19 9:00,Darwin Blanch,158,0.418046,0.099362,0.3860114955,0,2025-08-20 1:00,-0.3860114955,,0.049681,,,0.3875968992,0.418046,-0.03044910078,,,
3.88490062,4.152232682,2025-08-19 9:00,Lorenzo Sonego,-550,0.85371,0.0978,0.3799432807,1,2025-08-20 1:00,0.06908059649,,0.0489,,,0.8461538462,0.85371,-0.007556153846,,,
3.88490062,4.152232682,2025-08-19 9:00,Christopher Oconnell,142,0.41713,0.013256,0.05149824263,N/A,2025-08-20 1:00,0,,0.006628,,,0.4132231405,0.41713,-0.003906859504,,,
4.410065715,4.410065715,2025-08-20 9:40,Hamad Medjedovic,112,0.473974,0.008614,0.03798830607,1,2025-08-20 19:30,0.04254690279,,0.004307,,,0.4716981132,0.473974,-0.002275886792,,,
4.452612617,4.452612617,2025-08-22 10:00,Marton Fucsovics,166,0.381082,0.01648,0.07337905593,N/A,2025-08-22 15:00,0,,0.00824,,,0.3759398496,0.381082,-0.005142150376,,,
4.452612617,4.452612617,2025-08-23 10:35,Jacob Fearnley,114,0.52001,0.196316,0.8741190986,1,2025-08-26 23:59,0.9964957724,,0.098158,,,0.4672897196,0.52001,-0.05272028037,,,
4.452612617,4.452612617,2025-08-23 10:35,James Duckworth,-140,0.614606,0.147766,0.657944756,0,2025-08-25 19:00,-0.657944756,,0.073883,,,0.5833333333,0.614606,-0.03127266667,,,
4.452612617,4.452612617,2025-08-23 10:35,Roman Safiullin,-105,0.534964,0.091728,0.4084292502,1,2025-08-26 23:59,0.3889802383,,0.045864,,,0.512195122,0.534964,-0.02276887805,,,
4.452612617,4.452612617,2025-08-23 10:35,Botic Van De Zandschulp,108,0.495581,0.05599,0.2493017804,0,2025-08-23 23:00,-0.2493017804,,0.027995,,,0.4807692308,0.495581,-0.01481176923,,,
4.452612617,4.452612617,2025-08-23 10:35,Denis Shapovalov,-140,0.594565,0.052878,0.23544525,1,2025-08-26 13:20,0.1681751786,,0.026439,,,0.5833333333,0.594565,-0.01123166667,,,
4.452612617,4.452612617,2025-08-23 10:35,Lorenzo Musetti,-230,0.702895,0.038338,0.1707042625,1,2025-08-26 13:45,0.07421924458,,0.019169,,,0.696969697,0.702895,-0.00592530303,,,
1.85666822,4.452612617,2025-08-23 10:45,Leandro Riedi,-140,0.60723,0.112784,0.2094024685,1,2025-08-26 17:40,0.1495731918,,0.056392,,,0.5833333333,0.60723,-0.02389666667,,,
1.85666822,4.452612617,2025-08-23 10:45,Zachary Svajda,-265,0.741183,0.108614,0.201660162,1,2025-08-25 16:45,0.07609817434,,0.054307,,,0.7260273973,0.741183,-0.01515560274,,,
