Effective Bankroll,Bankroll (w/ Current Stake),Date Placed,Player,Line,Probability,Factor,Stake,Win,Date Settled,Realized Profit,Bet Slip
2.817603528,2.857693017,2025-08-13 8:45,Luca Nardi,1160,0.087212,0.008496,0.02393835957,0,2025-08-13 22:10,-0.02393835957,
3.057772918,3.057772918,2025-08-14 8:45,Felix Auger Aliassime,720,0.125897,0.00478,0.01461615455,0,2025-08-14 22:10,-0.01461615455,
3.043156764,3.043156764,2025-08-17 9:30,Hugo Gaston,210,0.335144,0.018545,0.05643534218,0,2025-08-18 21:00,-0.05643534218,
3.043156764,3.043156764,2025-08-17 9:30,Adam Walton,-135,0.57657,0.004937,0.01502406494,0,2025-08-17 20:00,-0.01502406494,
2.971697356,3.028132699,2025-08-18 9:45,Alexander Vukic,-250,0.774175,0.11,0.3268867092,0,2025-08-18 21:00,-0.3268867092,
2.971697356,3.028132699,2025-08-18 9:45,Mariano Navone,-250,0.751517,0.11,0.3268867092,1,2025-08-18 21:00,0.1307546837,
2.971697356,3.028132699,2025-08-18 9:45,Nishesh Basavareddy,-250,0.736783,0.076186,0.2264017348,1,2025-08-18 21:00,0.09056069392,
2.971697356,3.028132699,2025-08-18 9:45,Bu Yunchaokete,215,0.337665,0.028705,0.08530257262,1,2025-08-20 1:00,0.1834005311,
2.971697356,3.028132699,2025-08-18 9:45,Vit Kopriva,225,0.32101,0.018625,0.05534786326,0,2025-08-18 21:00,-0.05534786326,
2.725475589,2.810778162,2025-08-19 9:00,Darwin Blanch,158,0.418046,0.049681,0.1354043527,0,2025-08-20 1:00,-0.1354043527,
2.725475589,2.810778162,2025-08-19 9:00,Lorenzo Sonego,-550,0.85371,0.0489,0.1332757563,1,2025-08-20 1:00,0.02423195569,
2.725475589,2.810778162,2025-08-19 9:00,Christopher Oconnell,142,0.41713,0.006628,0.0180644522,N/A,2025-08-20 1:00,0,
2.883006296,2.883006296,2025-08-20 9:40,Hamad Medjedovic,112,0.473974,0.004307,0.01241710812,,,,
